;ArticleTitle;Question;Answer;DifficultyFromQuestioner;DifficultyFromAnswerer;ArticleFile;BT_Level
2957;Nairobi;in what year was nairobi founded ?;1899;medium;medium;S10_set3_a9;Knowledge
2958;Nairobi;which embassy in nairobi was bombed in august 1998 ?;the united states embassy;medium;medium;S10_set3_a9;Knowledge
2959;Nairobi;how many civilians died in the 1998 u.s. embassy bombing ?;over two hundred;hard;hard;S10_set3_a9;Knowledge
2960;Nairobi;how many trades can the nse make per day ?;10 million trades;hard;medium;S10_set3_a9;Knowledge
2961;Nairobi;about how many people are estimated to live in nairobi ?;3 million;hard;hard;S10_set3_a9;Knowledge
2962;Nairobi;the district is bordered to the southwest by uhuru park and where ?;central park;;medium;S10_set3_a9;Knowledge
2963;Nairobi;when did the catholic university of eastern africa which obtain its letter of interim authority ?;in 1989.;;medium;S10_set3_a9;Knowledge
2964;Nairobi;is central park adjacent to uhuru park ?;central park is adjacent to uhuru park.;;easy;S10_set3_a9;Analysis
2965;Nairobi;is nairobi not the capital as well as largest city of kenya ?;nairobi is the capital and largest city of kenya.;;medium;S10_set3_a9;Knowledge
2966;Nairobi;does the city and its surrounding area also form the nairobi province ?;yes;;easy;S10_set3_a9;Synthesis
2967;Nairobi;does the name ``nairobi '' come from the maasai phrase enkare nyirobi , which translates to ``the place of cool waters '' ?;yes.;;easy;S10_set3_a9;Knowledge
2968;Nikola_Tesla;did nikola tesla die alone ?;nikola tesla died alone.;easy;easy;S10_set4_a3;Application
2969;Nikola_Tesla;did nikola tesla die alone ?;yes;easy;easy;S10_set4_a3;Application
2970;Nikola_Tesla;was nikola tesla close friends with mark twain ?;nikola tesla was close friends with mark twain.;easy;medium;S10_set4_a3;Application
2971;Nikola_Tesla;was nikola tesla close friends with mark twain ?;yes;easy;easy;S10_set4_a3;Application
2972;Nikola_Tesla;did nikola tesla use a technique called picture thinking ?;nikola tesla used a technique called picture thinking.;easy;easy;S10_set4_a3;Application
2973;Nikola_Tesla;did nikola tesla use a technique called picture thinking ?;yes;easy;hard;S10_set4_a3;Application
2974;Nikola_Tesla;when did nikola tesla appear on the cover of time magazine ?;on tesla 's 75th birthday in 1931 , time magazine put him on its cover.;medium;hard;S10_set4_a3;Knowledge
2975;Nikola_Tesla;when did nikola tesla appear on the cover of time magazine ?;1931;medium;medium;S10_set4_a3;Knowledge
2976;Nikola_Tesla;who became adversaries with nikola tesla ?;nikola tesla became adversaries with edison.;medium;easy;S10_set4_a3;Knowledge
2977;Nikola_Tesla;who became adversaries with nikola tesla ?;edison;medium;medium;S10_set4_a3;Knowledge
2978;Nikola_Tesla;where did nikola tesla move to in 1880 ?;in 1880 , nikola tesla moved to budapest.;medium;easy;S10_set4_a3;Application
2979;Nikola_Tesla;where did nikola tesla move to in 1880 ?;budapest;medium;medium;S10_set4_a3;Application
2980;Nikola_Tesla;was nikola tesla 's mother illiterate ?;nikola tesla 's mother never learned to read.;hard;hard;S10_set4_a3;Application
2981;Nikola_Tesla;was nikola tesla 's mother illiterate ?;yes;hard;hard;S10_set4_a3;Application
2982;Nikola_Tesla;how many siblings did nikola tesla have ?;nikola tesla had four siblings.;hard;hard;S10_set4_a3;Knowledge
2983;Nikola_Tesla;how many siblings did nikola tesla have ?;4;hard;hard;S10_set4_a3;Knowledge
2984;Nikola_Tesla;was nikola tesla a vegetarian ?; in his later years tesla became a vegetarian.;hard;easy;S10_set4_a3;Application
2985;Nikola_Tesla;was nikola tesla a vegetarian ?;yes;hard;easy;S10_set4_a3;Application
2986;Nikola_Tesla;is there a monument to tesla at niagara falls , new york ?;yes;easy;easy;S10_set4_a3;Comprehension
2987;Nikola_Tesla;was tesla an american citizen ?;yes;easy;easy;S10_set4_a3;Knowledge
2988;Nikola_Tesla;was tesla on the cover of time magazine ?;yes;easy;hard;S10_set4_a3;Synthesis
2989;Nikola_Tesla;where did tesla study electrical engineering ?;the austrian polytechnic in graz;medium;medium;S10_set4_a3;Knowledge
2990;Nikola_Tesla;when did tesla receive his last patent ?;1928;medium;medium;S10_set4_a3;Knowledge
2991;Nikola_Tesla;what languages did tesla speak ?;serbian , czech , english , french , german , hungarian , italian , and latin;medium;medium;S10_set4_a3;Knowledge
2992;Nikola_Tesla;did tesla win the nobel prize ?;no;hard;hard;S10_set4_a3;Application
2993;Nikola_Tesla;was tesla rich at the time of his death ?;no;hard;hard;S10_set4_a3;Application
2994;Nikola_Tesla;what music group was named after tesla ?;tesla;hard;hard;S10_set4_a3;Knowledge
2995;Norman_Rockwell;consequently , what is not considered a `` serious painter '' by some contemporary artists , who often regard his work as bourgeois and kitsch ?;rockwell;;medium;S10_set6_a4;Comprehension
2996;Norman_Rockwell;who spent the next 10 years painting for look magazine ?;norman rockwell.;;hard;S10_set6_a4;Knowledge
2997;Norman_Rockwell;when was his last painting for the post published ?;1963;;hard;S10_set6_a4;Knowledge
2998;Norman_Rockwell;when did rockwell marry his first wife , irene o 'connor , ?;in 1916.;;medium;S10_set6_a4;Comprehension
2999;Norman_Rockwell;did norman rockwell spend the winter months as artist-in-residence at otis college of art as well as design ?;yes;;easy;S10_set6_a4;Synthesis
3000;Norman_Rockwell;did norman rockwell publish a total of 321 original covers for the saturday evening post over 47 years ?;yes.;;easy;S10_set6_a4;Synthesis
3001;Norman_Rockwell;was rockwell also commissioned to illustrate over 40 books including tom sawyer as well as huckleberry finn ?;rockwell was also commissioned to illustrate over 40 books including tom sawyer and huckleberry finn.;;easy;S10_set6_a4;Comprehension
3002;Norman_Rockwell;do his works enjoy a broad popular appeal in the united states , where rockwell is most famous for the cover illustrations of everyday life scenarios he created for the saturday evening post magazine over more than four decades ?;yes;;easy;S10_set6_a4;Synthesis
3003;Norman_Rockwell;are among the best-known of rockwell 's works the willie gillis series , rosie the riveter ( although his rosie was reproduced less than others of the day ) , saying grace ( 1951 ) , and the four freedoms series ?;yes.;;easy;S10_set6_a4;Evaluation
3004;Norman_Rockwell;is he also noted for his work for the boy scouts of america ( bsa ) ?;yes;;easy;S10_set6_a4;Knowledge
3005;Octopus;is the octopus a cephalopod ?;yes , the octopus is a cephalopod.;easy;easy;S10_set1_a10;Knowledge
3006;Octopus;is the octopus a cephalopod ?;yes , the octopus is a cephalopod.;easy;easy;S10_set1_a10;Knowledge
3007;Octopus;does the octopus have two eyes ?;yes , the octopus has two eyes.;easy;easy;S10_set1_a10;Knowledge
3008;Octopus;does the octopus have two eyes ?;yes , the octopus has two eyes.;easy;easy;S10_set1_a10;Knowledge
3009;Octopus;does the octopus have a hard beak ?;yes , the octopus has a hard beak.;easy;easy;S10_set1_a10;Knowledge
3010;Octopus;does the octopus have a hard beak ?;yes , the octopus has a hard beak.;easy;easy;S10_set1_a10;Knowledge
3011;Octopus;where is the mouth of an octopus ?;the mouth of an octopus is at the center point of the arms.;medium;medium;S10_set1_a10;Knowledge
3012;Octopus;where is the mouth of an octopus ?;the octopus ' mouth is at the center point of the arms.;medium;easy;S10_set1_a10;Knowledge
3013;Octopus;around how many recognized octopus species are there ?;there are around 300 recognized octopus species.;medium;medium;S10_set1_a10;Knowledge
3014;Octopus;around how many recognized octopus species are there ?;there are around 300 recognized octopus species.;medium;medium;S10_set1_a10;Knowledge
3015;Octopus;how many arms does an octopus have ?;an octopus has four pairs of arms.;medium;medium;S10_set1_a10;Knowledge
3016;Octopus;how many arms does an octopus have ?;the octopus has four pairs of arms.;medium;easy;S10_set1_a10;Knowledge
3017;Octopus;what is the range of lifespans of the octopus ?;octopuses can live from six months to five years.;hard;hard;S10_set1_a10;Knowledge
3018;Octopus;what is the range of lifespans of the octopus ?;the octopus has a short lifespan.;hard;easy;S10_set1_a10;Knowledge
3019;Octopus;what is an example of something an octopus learned in a research experiment ?;in research experiments , octopus can be trained to distinguish between different shapes and patterns.;hard;hard;S10_set1_a10;Knowledge
3020;Octopus;what is an example of something an octopus learned in a research experiment ?;an octopus learned to solve mazes.;hard;hard;S10_set1_a10;Knowledge
3021;Octopus;how can an octopus defend against predators ?;to defend against predators , an octopus can hide , flee quickly , expel ink , or use color-changing camouflage.;hard;medium;S10_set1_a10;Analysis
3022;Octopus;how can an octopus defend against predators ?;they can hide , flee , expel ink , or use camouflage.;hard;easy;S10_set1_a10;Analysis
3023;Octopus;are octopus highly intelligent ?;yes;;medium;S10_set1_a10;Knowledge
3024;Octopus;do males use a specialized arm called a hectocotylus to insert spermatophores ?;yes;;easy;S10_set1_a10;Knowledge
3025;Octopus;do the octopuses in the less familiar cirrina suborder have two fins and an internal shell ?;yes , the octopuses in the less familiar cirrina suborder have two fins and an internal shell.;;easy;S10_set1_a10;Knowledge
3026;Octopus;do octopuses have two eyes and four pairs of arms ?;yes , octopuses have two eyes and four pairs of arms.;;easy;S10_set1_a10;Synthesis
3027;Octopus;is octopus a common food in mediterranean cuisine as well as portuguese cuisine ?;yes;;easy;S10_set1_a10;Synthesis
3028;Octopus;is the collective form octopus usually reserved for animals consumed for food ?;yes;;easy;S10_set1_a10;Knowledge
3029;Octopus;has an octopus a hard beak , with its mouth at the center point of the arms ?;yes;;easy;S10_set1_a10;Synthesis
3030;Pablo_Picasso;what happened in 1968 through 1971 ?;devoting his full energies to his work , picasso became more daring , his works more colorful and expressive , and from 1968 through 1971;;medium;S10_set6_a1;Analysis
3031;Pablo_Picasso;what happened in 1838 ?;don josé ruiz y blasco was born;;hard;S10_set6_a1;Knowledge
3032;Pablo_Picasso;who was not long in finding another lover , jacqueline roque ?;picasso.;;medium;S10_set6_a1;Evaluation
3033;Pablo_Picasso;when did picasso make his first trip to paris ?;1900;;medium;S10_set6_a1;Knowledge
3034;Pablo_Picasso;is in the 1996 movie surviving picasso picasso played by actor anthony hopkins ?;yes.;;easy;S10_set6_a1;Knowledge
3035;Pablo_Picasso;is the u.s. copyright representative for the picasso administration the artists rights society ?;yes;;medium;S10_set6_a1;Knowledge
3036;Pablo_Picasso;is he one of the most recognized figures in 20th-century art ?;yes;;easy;S10_set6_a1;Knowledge
3037;Pablo_Picasso;is he best known for co-founding the cubist movement and for the wide variety of styles embodied in his work ?;yes.;;easy;S10_set6_a1;Analysis
3038;Pablo_Picasso;are among his most famous works the proto-cubist les demoiselles d 'avignon ( 1907 ) and guernica ( 1937 ) , his portrayal of the german bombing of guernica during the spanish civil war ?;yes.;;easy;S10_set6_a1;Knowledge
3039;Piano;are pianos used in western music ?;yes.;easy;easy;S10_set2_a1;Knowledge
3040;Piano;are pianos used in western music ?;yes;easy;easy;S10_set2_a1;Knowledge
3041;Piano;are `` upright pianos '' called `` vertical pianos '' ?;yes.;easy;medium;S10_set2_a1;Knowledge
3042;Piano;are `` upright pianos '' called `` vertical pianos '' ?;yes;easy;easy;S10_set2_a1;Knowledge
3043;Piano;did bartolomeo cristofori invent the modern piano ?;yes.;easy;medium;S10_set2_a1;Application
3044;Piano;did bartolomeo cristofori invent the modern piano ?;yes;easy;easy;S10_set2_a1;Application
3045;Piano;what is the middle pedal called on grand pianos ?;the sostenuto pedal.;medium;medium;S10_set2_a1;Comprehension
3046;Piano;what is the middle pedal called on grand pianos ?;sostenuto pedal;medium;medium;S10_set2_a1;Comprehension
3047;Piano;how many black keys do modern pianos have ?;36.;medium;hard;S10_set2_a1;Knowledge
3048;Piano;how many black keys do modern pianos have ?;36;medium;medium;S10_set2_a1;Knowledge
3049;Piano;what is the sustain pedal called ?;the pedal;medium;medium;S10_set2_a1;Knowledge
3050;Piano;what is the sustain pedal called ?;damper pedal;medium;medium;S10_set2_a1;Knowledge
3051;Piano;where is irving berlin 's piano located ?;in the smithsonian museum.;hard;hard;S10_set2_a1;Comprehension
3052;Piano;where is irving berlin 's piano located ?;in the smithsonian museum;hard;medium;S10_set2_a1;Comprehension
3053;Piano;what kind of piano did irving berlin play ?;the transposing piano.;hard;medium;S10_set2_a1;Evaluation
3054;Piano;what kind of piano did irving berlin play ?;transposing piano;hard;medium;S10_set2_a1;Evaluation
3055;Piano;is the left-most pedal on a grand piano called the una corda ?;yes;easy;easy;S10_set2_a1;Comprehension
3056;Piano;is the left-most pedal on a grand piano called the una corda ?;yes , the left-most pedal on a grand piano is called the una corda.;easy;hard;S10_set2_a1;Comprehension
3057;Piano;is it advantageous for a grand piano 's metal plate to be quite massive ?;yes;easy;easy;S10_set2_a1;Evaluation
3058;Piano;is it advantageous for a grand piano 's metal plate to be quite massive ?;it is advantageous for the plate to be quite massive.;easy;easy;S10_set2_a1;Evaluation
3059;Piano;is the mechanism in an upright piano perpendicular to its keys ?;yes;easy;easy;S10_set2_a1;Comprehension
3060;Piano;is the mechanism in an upright piano perpendicular to its keys ?;the mechanism in upright pianos is perpendicular to the keys.;easy;easy;S10_set2_a1;Comprehension
