ArticleTitle	Question	Answer	DifficultyFromQuestioner	DifficultyFromAnswerer	ArticleFile
Pablo_Picasso	is he one of the most recognized figures in 20th-century art ?	yes		easy	S10_set6_a1
Pablo_Picasso	is he best known for co-founding the cubist movement and for the wide variety of styles embodied in his work ?	yes.		easy	S10_set6_a1
Pablo_Picasso	are among his most famous works the proto-cubist les demoiselles d 'avignon ( 1907 ) and guernica ( 1937 ) , his portrayal of the german bombing of guernica during the spanish civil war ?	yes.		easy	S10_set6_a1
Piano	are pianos used in western music ?	yes.	easy	easy	S10_set2_a1
Piano	are pianos used in western music ?	yes	easy	easy	S10_set2_a1
Piano	are `` upright pianos '' called `` vertical pianos '' ?	yes.	easy	medium	S10_set2_a1
Piano	are `` upright pianos '' called `` vertical pianos '' ?	yes	easy	easy	S10_set2_a1
Piano	did bartolomeo cristofori invent the modern piano ?	yes.	easy	medium	S10_set2_a1
Piano	did bartolomeo cristofori invent the modern piano ?	yes	easy	easy	S10_set2_a1
Piano	what is the middle pedal called on grand pianos ?	the sostenuto pedal.	medium	medium	S10_set2_a1
Piano	what is the middle pedal called on grand pianos ?	sostenuto pedal	medium	medium	S10_set2_a1
Piano	how many black keys do modern pianos have ?	36.	medium	hard	S10_set2_a1
Piano	how many black keys do modern pianos have ?	36	medium	medium	S10_set2_a1
Piano	what is the sustain pedal called ?	the pedal	medium	medium	S10_set2_a1
Piano	what is the sustain pedal called ?	damper pedal	medium	medium	S10_set2_a1
Piano	where is irving berlin 's piano located ?	in the smithsonian museum.	hard	hard	S10_set2_a1
Piano	where is irving berlin 's piano located ?	in the smithsonian museum	hard	medium	S10_set2_a1
Piano	what kind of piano did irving berlin play ?	the transposing piano.	hard	medium	S10_set2_a1
Piano	what kind of piano did irving berlin play ?	transposing piano	hard	medium	S10_set2_a1
Piano	is the left-most pedal on a grand piano called the una corda ?	yes	easy	easy	S10_set2_a1
Piano	is the left-most pedal on a grand piano called the una corda ?	yes , the left-most pedal on a grand piano is called the una corda.	easy	hard	S10_set2_a1
Piano	is it advantageous for a grand piano 's metal plate to be quite massive ?	yes	easy	easy	S10_set2_a1
Piano	is it advantageous for a grand piano 's metal plate to be quite massive ?	it is advantageous for the plate to be quite massive.	easy	easy	S10_set2_a1
Piano	is the mechanism in an upright piano perpendicular to its keys ?	yes	easy	easy	S10_set2_a1
Piano	is the mechanism in an upright piano perpendicular to its keys ?	the mechanism in upright pianos is perpendicular to the keys.	easy	easy	S10_set2_a1
Piano	about how tall is a typical studio piano ?	studio pianos are around 42 to 45 inches tall.	medium	easy	S10_set2_a1
Piano	about how tall is a typical studio piano ?	studio pianos are around 42 to 45 inches tall.	medium	easy	S10_set2_a1
Piano	what are a piano 's keys generally made of ?	piano keys are generally made of spruce or basswood.	medium	easy	S10_set2_a1
Piano	what are a piano 's keys generally made of ?	piano keys are generally made of spruce or basswood.	medium	easy	S10_set2_a1
Piano	how many total keys does a typical modern piano have ?	88 keys.	medium	medium	S10_set2_a1
Piano	how many total keys does a typical modern piano have ?	a modern piano has 88 keys.	medium	medium	S10_set2_a1
Piano	why are upright pianos more compact ?	upright pianos are more compact because the frame and strings are vertical.	hard	easy	S10_set2_a1
Piano	why are upright pianos more compact ?	upright pianos are more compact because the frame and strings are vertical.	hard	easy	S10_set2_a1
Piano	do older pianos have more keys than modern pianos ?	no.	hard	hard	S10_set2_a1
Piano	do older pianos have more keys than modern pianos ?	many older pianos only have 85 keys.	hard	hard	S10_set2_a1
Piano	what are the names of a piano 's pedals ?	piano pedals from left to right : una corda , sostenuto , and damper.	hard	medium	S10_set2_a1
Piano	what are the names of a piano 's pedals ?	the names of a piano 's pedals are una corda , sostenuto , and damper.	hard	hard	S10_set2_a1
Pierre-Auguste_Renoir	what happened in the january 15 , 1882 ?	on january 15 , 1882 renoir met the composer richard wagner at his home in palermo , sicily.		easy	S10_set6_a5
Pierre-Auguste_Renoir	what happened in 1887 ?	in 1887 , a year when queen victoria celebrated her golden jubilee , and upon the request of the queen 's associate , phillip richbourg , he donated several paintings to the `` french impressionist paintings '' catalog as a token of his loyalty.		too hard	S10_set6_a5
Pierre-Auguste_Renoir	is one of the best known impressionist works renoirs 1876 dance at le moulin de la galette ?	yes.		easy	S10_set6_a5
Pierre-Auguste_Renoir	was pierre-auguste renoir born in limoges haute-vienne france the child of a working class family ?	yes		easy	S10_set6_a5
Pierre-Auguste_Renoir	have two of renoirs paintings sold for more than us0 million ?	yes ( any painting sells for more than $0 million though... )		easy	S10_set6_a5
Pierre-Auguste_Renoir	as a celebrator of beauty , and especially feminine sensuality , has it been said that ``renoir is the final representative of a tradition which runs directly from rubens to watteau '' ?	yes.		easy	S10_set6_a5
Pierre-Auguste_Renoir	did pierre-auguste renoir die in limoges , haute-vienne , france , the child of a working class family ?	no		medium	S10_set6_a5
Pierre-Auguste_Renoir	as a boy , did he work in a porcelain factory where his drawing talents led to him being chosen to paint designs on fine china ?	yes		easy	S10_set6_a5
Portuguese_language	is portuguese an official language of andorra ?	no	easy	medium	S10_set5_a1
Portuguese_language	is portuguese an official language of andorra ?	no , portuguese is not an official language of andorra.	easy	easy	S10_set5_a1
Portuguese_language	does the portuguese language have its roots in the latin language ?	yes	easy	medium	S10_set5_a1
Portuguese_language	does the portuguese language have its roots in the latin language ?	yes , portuguese is derived from latin.	easy	hard	S10_set5_a1
Portuguese_language	does portuguese contain words from the arabic language ?	yes	easy	easy	S10_set5_a1
Portuguese_language	does portuguese contain words from the arabic language ?	yes , portuguese contains words from the arabic language.	easy	hard	S10_set5_a1
Portuguese_language	where are there small portuguese-speaking communities ?	former overseas colonies of portugal such as macau and east timor	medium	medium	S10_set5_a1
Portuguese_language	where are there small portuguese-speaking communities ?	there are small portuguese-speaking communities in macau and east timor.	medium	medium	S10_set5_a1
Portuguese_language	what are the two main groups of portuguese dialects ?	those of brazil and those of the old world	medium	medium	S10_set5_a1
Portuguese_language	what are the two main groups of portuguese dialects ?	the two main groups of dialects are brazil and the old world.	medium	medium	S10_set5_a1
Portuguese_language	what event marked the end of the old portuguese period ?	the publication of the cancioneiro geral by garcia de resende in 1516	medium	medium	S10_set5_a1
Portuguese_language	what event marked the end of the old portuguese period ?	the end of the old portuguese period was marked by the publication of the cancioneiro geral by garcia de resende.	medium	medium	S10_set5_a1
Portuguese_language	which government established portuguese as it 's third official language in order to meet the requirements to apply for full membership in the cplp ?	equatorial guinea	hard	medium	S10_set5_a1
Portuguese_language	which government established portuguese as it 's third official language in order to meet the requirements to apply for full membership in the cplp ?	the government of equatorial guinea established portuguese as its third official language in order to meet the requirements to apply for full membership in the cplp.	hard	medium	S10_set5_a1
Portuguese_language	by 2050 , what will the total population of portuguese speakers in the world be ?	335 million people	hard	hard	S10_set5_a1
Portuguese_language	by 2050 , what will the total population of portuguese speakers in the world be ?	by 2050 , portuguese-speaking countries will have a total population of 335 million people.	hard	hard	S10_set5_a1
Portuguese_language	in which country is portuguese the co-official language with cantonese chinese ?	macau	hard	medium	S10_set5_a1
Portuguese_language	in which country is portuguese the co-official language with cantonese chinese ?	portuguese is the co-official language with cantonese chinese in macau.	hard	medium	S10_set5_a1
Portuguese_language	wasn 't portuguese language spread by arriving roman soldiers ?	yes.		easy	S10_set5_a1
Portuguese_language	 ( where french has a similar phenomenon , with alveolar affricates instead of postalveolars ?	quebec.		medium	S10_set5_a1
Portuguese_language	is portuguese an official language of several international organizations ?	yes.		easy	S10_set5_a1
Portuguese_language	is it derived from the latin spoken by the romanized pre-roman peoples of the iberian peninsula ( namely the gallaeci , the lusitanians , the celtici and the conii ) around 2000 years ago ?	yes		easy	S10_set5_a1
Portuguese_language	was it used as the exclusive lingua franca on the island of sri lanka for almost 350 years ?	yes		easy	S10_set5_a1
Saint_Petersburg	is the city named after the apostle saint peter ?	yes	easy	easy	S10_set3_a10
Saint_Petersburg	is the city named after the apostle saint peter ?	yes.	easy	easy	S10_set3_a10
Saint_Petersburg	has the terrain in the city been artificially raised ?	yes	easy	easy	S10_set3_a10
Saint_Petersburg	has the terrain in the city been artificially raised ?	yes.	easy	medium	S10_set3_a10
Saint_Petersburg	what were some other names of the city ?	petrograd , leningrad , and piter	medium	hard	S10_set3_a10
Saint_Petersburg	what were some other names of the city ?	petrograd and leningrad.	medium	easy	S10_set3_a10
Saint_Petersburg	what festival features fireworks celebrating the end of the school year ?	the white nights festival in saint petersburg	medium	hard	S10_set3_a10
Saint_Petersburg	what festival features fireworks celebrating the end of the school year ?	the white nights festival.	medium	easy	S10_set3_a10
Saint_Petersburg	where do most people in urban saint petersburg live ?	apartments	medium	medium	S10_set3_a10
Saint_Petersburg	where do most people in urban saint petersburg live ?	apartments.	medium	hard	S10_set3_a10
Saint_Petersburg	what was made in russia 's largest foundry ?	thousands of sculptures and statues	hard	medium	S10_set3_a10
Saint_Petersburg	what was made in russia 's largest foundry ?	thousands of sculptures and statues.	hard	medium	S10_set3_a10
Saint_Petersburg	when did the crime level become higher ?	after the october revolution.	hard	easy	S10_set3_a10
Saint_Petersburg	how to travel to work from the city to moscow ?	railway	hard	too hard	S10_set3_a10
Saint_Petersburg	how to travel to work from the city to moscow ?	one way is through the moscow-saint petersburg railway.	hard	hard	S10_set3_a10
Saint_Petersburg	who laid down the peter and paul fortress ?	peter the great		easy	S10_set3_a10
Saint_Petersburg	when was the 7th symphony premiered ?	1942		medium	S10_set3_a10
Saint_Petersburg	has equestrianism been a long tradition , popular among the tsars and aristocracy ?	yes		easy	S10_set3_a10
Saint_Petersburg	were the city 's other names petrograd ( , 1914 -- 1924 ) and leningrad ( , 1924 -- 1991 ) ?	yes		easy	S10_set3_a10
Saint_Petersburg	is it often called just petersburg and is informally known as piter ?	yes		easy	S10_set3_a10
Saint_Petersburg	founded by tsar peter i of russia on 27 may 1703 , was it the capital of the russian empire for more than two hundred years ( 1713 -- 1728 , 1732 -- 1918 ) ?	yes.		easy	S10_set3_a10
San_Francisco	is the standard of living in san franciscio high ?	yes , san francisco is characterized by a high standard of living.	easy	easy	S10_set3_a8
San_Francisco	is the standard of living in san franciscio high ?	yes	easy	easy	S10_set3_a8
San_Francisco	does san francisco have a high percentage of gay and lesbian individuals ?	yes , according to the 2005 american community survey , san francisco has the highest percentage of gay and lesbian individuals of any of the 50 largest u.s. cities , at 15.4 %.	easy	easy	S10_set3_a8
